 10 
 500 12421 
 248 440 -62 
 248 451 -4 
 248 452 -5 
 248 457 -46 
 248 465 -6 
 248 466 9 
 248 470 83 
 248 478 -37 
 249 255 63 
 249 258 -94 
 249 287 -80 
 249 288 96 
 249 295 95 
 249 309 -69 
 249 322 82 
 249 325 63 
 249 334 -75 
 249 337 55 
 249 350 69 
 249 353 -60 
 249 376 -10 
 249 381 -57 
 249 399 -12 
 249 402 23 
 249 420 -78 
 249 422 9 
 249 423 66 
 249 428 -28 
 249 442 -29 
 249 469 20 
 249 480 -4 
 249 482 -75 
 249 490 24 
 250 261 10 
 250 267 -14 
 250 269 27 
 250 274 -71 
 250 290 37 
 250 298 50 
 250 306 -86 
 250 311 85 
 250 326 -1 
 250 327 -13 
 250 337 24 
 250 370 -31 
 250 375 48 
 250 384 83 
 250 396 -86 
 250 407 -38 
 250 417 -12 
 250 424 -9 
 250 433 -54 
 250 435 -27 
 250 441 -81 
 250 450 2 
 250 454 46 
 250 467 29 
 250 470 -80 
 250 483 61 
 250 484 -27 
 250 493 37 
 250 500 16 
 251 251 21 
 251 265 -66 
 251 281 -49 
 251 285 -79 
 251 301 -46 
 251 311 -43 
 251 325 35 
 251 358 -41 
 251 371 -90 
 251 377 72 
 251 378 -64 
 251 415 -38 
 251 445 -58 
 251 447 -19 
 251 469 -78 
 251 481 -43 
 251 493 -23 
 251 496 92 
 251 497 -44 
 252 276 -43 
 252 287 26 
 252 304 51 
 252 314 100 
 252 323 -25 
 252 325 -38 
 252 330 -64 
 252 352 35 
 252 366 -51 
 252 386 -80 
 252 435 -2 
 252 441 55 
 252 444 74 
 252 453 -46 
 252 461 61 
 252 467 -94 
 252 485 57 
 252 493 -21 
 252 495 69 
 253 266 48 
 253 272 -49 
 253 334 48 
 253 341 50 
 253 345 52 
 253 350 63 
 253 359 -92 
 253 376 47 
 253 378 -84 
 253 396 -24 
 253 402 87 
 253 410 -1 
 253 422 25 
 253 424 -57 
 253 448 6 
 253 450 -57 
 253 454 92 
 253 457 12 
 253 462 29 
 253 480 -69 
 253 481 19 
 253 486 -51 
 253 493 -2 
 253 496 -74 
 254 279 6 
 254 281 72 
 254 291 44 
 254 309 -65 
 254 312 50 
 254 320 17 
 254 323 -19 
 254 326 16 
 254 330 16 
 254 334 -64 
 254 342 75 
 254 414 -83 
 254 415 -25 
 254 425 70 
 254 435 81 
 254 447 -59 
 254 453 51 
 254 459 50 
 254 461 -81 
 254 464 14 
 254 471 92 
 254 484 -4 
 254 499 40 
 255 265 -95 
 255 266 -85 
 255 273 -76 
 255 276 29 
 255 284 -69 
 255 299 15 
 255 304 -31 
 255 311 48 
 255 314 -60 
 255 316 42 
 255 325 16 
 255 330 33 
 255 334 71 
 255 340 93 
 255 348 21 
 255 356 -82 
 255 360 -4 
 255 369 49 
 255 372 -78 
 255 376 60 
 255 392 18 
 255 396 -43 
 255 412 -1 
 255 413 55 
 255 415 -56 
 255 442 62 
 255 445 20 
 255 463 72 
 255 465 -67 
 255 489 -33 
 255 491 -56 
 255 492 -40 
 256 272 21 
 256 277 97 
 256 279 62 
 256 285 -95 
 256 287 -78 
 256 291 -31 
 256 296 66 
 256 301 2 
 256 319 54 
 256 335 90 
 256 337 79 
 256 393 33 
 256 404 -5 
 256 419 7 
 256 424 98 
 256 427 -68 
 256 434 -72 
 256 435 40 
 256 446 -81 
 256 447 5 
 256 460 60 
 256 464 42 
 256 470 32 
 256 474 -80 
 257 266 -12 
 257 270 85 
 257 275 31 
 257 301 85 
 257 306 15 
 257 335 -58 
 257 337 -22 
 257 347 -38 
 257 356 -87 
 257 369 -9 
 257 386 50 
 257 387 38 
 257 391 -33 
 257 427 63 
 257 429 78 
 257 440 74 
 257 441 49 
 257 455 -96 
 257 474 -67 
 257 489 17 
 258 262 68 
 258 304 70 
 258 312 -75 
 258 317 -77 
 258 320 -89 
 258 330 9 
 258 334 -75 
 258 335 8 
 258 338 87 
 258 346 -16 
 258 348 -15 
 258 369 -98 
 258 370 -83 
 258 372 76 
 258 377 44 
 258 398 -42 
 258 400 -55 
 258 416 -12 
 258 421 22 
 258 426 -16 
 258 427 -82 
 258 434 89 
 258 445 1 
 258 450 55 
 258 457 17 
 258 469 22 
 258 479 -37 
 258 487 -94 
 259 266 -87 
 259 276 51 
 259 278 73 
 259 282 -6 
 259 290 -48 
 259 311 15 
 259 312 -99 
 259 326 73 
 259 329 -24 
 259 331 26 
 259 337 -99 
 259 340 -12 
 259 350 -32 
 259 360 14 
 259 372 -60 
 259 403 90 
 259 417 31 
 259 429 -80 
 259 441 -13 
 259 442 85 
 259 443 4 
 259 454 36 
 259 455 -32 
 259 457 39 
 259 470 53 
 259 486 25 
 259 498 21 
 260 270 94 
 260 272 12 
 260 282 41 
 260 296 -79 
 260 299 88 
 260 309 16 
 260 324 -72 
 260 345 43 
 260 346 -4 
 260 353 5 
 260 364 72 
 260 368 6 
 260 389 -29 
 260 401 -6 
 260 414 -61 
 260 423 9 
 260 434 -49 
 260 437 75 
 260 443 45 
 260 444 -88 
 260 457 -9 
 260 460 -73 
 260 469 5 
 260 471 13 
 260 489 34 
 260 490 -21 
 260 492 -70 
 261 293 -64 
 261 295 -3 
 261 296 17 
 261 306 -33 
 261 329 89 
 261 349 93 
 261 363 -18 
 261 371 45 
 261 378 -16 
 261 380 -3 
 261 394 28 
 261 395 75 
 261 396 -14 
 261 404 40 
 261 410 84 
 261 428 33 
 261 442 -59 
 261 450 -63 
 261 460 -70 
 261 462 -28 
 261 469 50 
 261 475 99 
 261 485 25 
 261 494 -92 
 262 265 75 
 262 287 31 
 262 292 86 
 262 306 -82 
 262 339 89 
 262 342 25 
 262 358 -44 
 262 367 -93 
 262 370 86 
 262 371 23 
 262 374 59 
 262 385 -23 
 262 407 27 
 262 416 81 
 262 418 -20 
 262 424 -15 
 262 436 34 
 262 440 15 
 262 445 28 
 262 453 32 
 262 472 18 
 262 473 67 
 262 485 -32 
 262 498 -36 
 263 276 15 
 263 297 -44 
 263 299 -61 
 263 301 -58 
 263 302 -46 
 263 324 -31 
 263 329 -24 
 263 355 1 
 263 356 -35 
 263 358 -94 
 263 373 -85 
 263 374 84 
 263 384 -93 
 263 406 -9 
 263 407 -66 
 263 408 21 
 263 411 -27 
 263 419 51 
 263 460 30 
 263 461 34 
 263 471 -67 
 263 481 17 
 263 484 38 
 263 486 -37 
 264 274 -70 
 264 286 53 
 264 291 64 
 264 298 41 
 264 307 71 
 264 325 -82 
 264 336 37 
 264 365 62 
 264 374 75 
 264 376 33 
 264 378 -39 
 264 383 79 
 264 388 -13 
 264 405 61 
 264 424 -41 
 264 438 -62 
 264 446 50 
 264 452 33 
 264 460 47 
 264 476 -20 
 264 493 88 
 264 495 53 
 265 265 91 
 265 266 -43 
 265 270 -30 
 265 283 9 
 265 284 67 
 265 286 92 
 265 296 -79 
 265 308 -98 
 265 330 -62 
 265 338 -11 
 265 342 -47 
 265 346 66 
 265 375 76 
 265 391 51 
 265 406 37 
 265 409 -9 
 265 420 71 
 265 432 -10 
 265 433 70 
 265 438 -24 
 265 442 59 
 265 457 32 
 265 461 -50 
 265 477 25 
 265 478 48 
 265 481 17 
 265 489 16 
 265 497 -30 
 266 270 -19 
 266 271 53 
 266 278 -3 
 266 289 85 
 266 291 -69 
 266 300 -67 
 266 314 61 
 266 336 -55 
 266 346 98 
 266 364 -12 
 266 376 16 
 266 402 -93 
 266 413 22 
 266 437 15 
 266 455 36 
 266 456 -33 
 266 467 -74 
 266 475 22 
 266 477 54 
 266 499 -3 
 267 277 -11 
 267 283 99 
 267 290 4 
 267 292 -93 
 267 335 -96 
 267 354 66 
 267 369 -60 
 267 409 45 
 267 435 62 
 267 438 14 
 267 439 -82 
 267 440 -12 
 267 451 60 
 267 453 10 
 267 455 -62 
 267 462 14 
 267 472 27 
 267 474 66 
 267 476 89 
 267 498 -7 
 268 276 -18 
 268 277 64 
 268 281 -58 
 268 289 -74 
 268 296 67 
 268 305 27 
 268 310 33 
 268 338 43 
 268 344 40 
 268 345 58 
 268 350 56 
 268 352 64 
 268 359 -52 
 268 401 -56 
 268 404 52 
 268 417 17 
 268 419 61 
 268 438 76 
 268 443 83 
 268 447 -74 
 268 460 18 
 268 467 4 
 268 472 36 
 268 477 79 
 268 496 57 
 268 497 -67 
 269 280 21 
 269 282 7 
 269 283 74 
 269 284 -99 
 269 289 80 
 269 336 -63 
 269 345 -93 
 269 364 45 
 269 366 37 
 269 401 -22 
 269 418 33 
 269 421 33 
 269 434 94 
 269 489 -57 
 270 285 -41 
 270 299 63 
 270 305 34 
 270 310 81 
 270 314 12 
 270 344 -63 
 270 351 17 
 270 361 -83 
 270 367 72 
 270 373 1 
 270 376 -3 
 270 391 -81 
 270 394 -1 
 270 402 -57 
 270 409 -55 
 270 417 -9 
 270 423 35 
 270 424 76 
 270 444 -8 
 270 463 -30 
 270 467 98 
 270 480 -42 
 270 484 -98 
 270 491 40 
 270 500 93 
 271 277 91 
 271 292 9 
 271 298 -6 
 271 321 58 
 271 329 -7 
 271 335 41 
 271 344 42 
 271 345 -11 
 271 346 -90 
 271 350 -77 
 271 352 84 
 271 357 -49 
 271 362 15 
 271 372 82 
 271 373 65 
 271 374 -4 
 271 377 82 
 271 378 -92 
 271 384 -90 
 271 401 -44 
 271 408 71 
 271 443 41 
 271 444 -77 
 271 459 -43 
 271 483 -62 
 271 487 -97 
 272 274 57 
 272 286 -5 
 272 292 99 
 272 294 -78 
 272 296 77 
 272 300 -83 
 272 302 90 
 272 303 -74 
 272 314 -68 
 272 345 -4 
 272 353 -15 
 272 354 31 
 272 358 -21 
 272 374 84 
 272 390 73 
 272 407 93 
 272 439 74 
 272 440 -85 
 272 443 -40 
 272 444 -5 
 272 475 43 
 272 489 78 
 273 281 77 
 273 294 -94 
 273 295 -21 
 273 306 26 
 273 315 -24 
 273 321 -98 
 273 322 40 
 273 341 -57 
 273 363 -20 
 273 365 -71 
 273 372 15 
 273 377 -93 
 273 400 -53 
 273 422 -20 
 273 428 83 
 273 437 64 
 273 477 -36 
 273 489 -48 
 274 280 70 
 274 301 -3 
 274 323 -56 
 274 331 68 
 274 356 -25 
 274 362 -96 
 274 372 14 
 274 379 41 
 274 381 25 
 274 397 71 
 274 398 45 
 274 401 -31 
 274 403 -42 
 274 404 63 
 274 412 68 
 274 413 23 
 274 417 37 
 274 419 42 
 274 433 77 
 274 460 72 
 274 465 19 
 274 473 97 
 274 486 -74 
 274 500 -62 
 275 278 -42 
 275 290 93 
 275 318 58 
 275 338 10 
 275 372 -31 
 275 375 21 
 275 389 85 
 275 402 79 
 275 425 -37 
 275 431 28 
 275 436 72 
 275 437 -49 
 275 447 18 
 275 456 45 
 275 483 -90 
 275 488 76 
 275 489 90 
 275 494 20 
 275 496 65 
 276 287 14 
 276 296 51 
 276 298 74 
 276 314 4 
 276 327 -68 
 276 331 64 
 276 332 -31 
 276 349 -52 
 276 352 34 
 276 368 -24 
 276 373 -9 
 276 377 -86 
 276 382 -93 
 276 392 47 
 276 411 -84 
 276 417 -39 
 276 423 -53 
 276 426 11 
 276 432 54 
 276 458 -27 
 276 468 -12 
 276 473 -86 
 276 486 -62 
 277 302 -86 
 277 317 85 
 277 360 42 
 277 418 -51 
 277 422 76 
 277 431 57 
 277 432 11 
 277 436 29 
 277 443 98 
 277 450 42 
 277 477 9 
 277 480 9 
 277 490 73 
 278 282 -76 
 278 297 -80 
 278 298 -25 
 278 309 -86 
 278 313 48 
 278 318 -21 
 278 336 49 
 278 345 2 
 278 372 -40 
 278 384 -45 
 278 396 46 
 278 397 -61 
 278 398 99 
 278 399 -27 
 278 402 -45 
 278 423 99 
 278 428 9 
 278 446 75 
 278 457 -92 
 278 474 18 
 278 482 -5 
 279 281 31 
 279 292 15 
 279 301 -1 
 279 318 100 
 279 321 97 
 279 358 16 
 279 362 -60 
 279 364 97 
 279 381 73 
 279 385 61 
 279 399 34 
 279 400 -1 
 279 402 59 
 279 406 -55 
 279 422 71 
 279 429 -71 
 279 437 41 
 279 446 22 
 279 447 53 
 279 454 45 
 279 460 61 
 279 462 66 
 279 465 -15 
 279 486 47 
 279 488 -38 
 279 490 -30 
 279 499 -75 
 280 283 -23 
 280 296 19 
 280 308 -55 
 280 336 -89 
 280 352 -36 
 280 364 -46 
 280 395 -62 
 280 412 -80 
 280 420 40 
 280 422 64 
 280 450 -86 
 280 458 54 
 280 464 -9 
 280 465 79 
 280 477 47 
 280 490 -20 
 280 495 87 
 281 282 24 
 281 287 -76 
 281 289 62 
 281 312 -36 
 281 314 -15 
 281 317 -30 
 281 328 97 
 281 330 -4 
 281 364 28 
 281 377 -75 
 281 390 7 
 281 419 93 
 281 427 -32 
 281 436 35 
 281 448 36 
 281 454 6 
 281 468 67 
 281 471 -49 
 281 477 74 
 281 499 81 
 282 294 -8 
 282 304 83 
 282 305 72 
 282 312 -45 
 282 318 28 
 282 319 -20 
 282 331 59 
 282 334 31 
 282 352 53 
 282 355 -49 
 282 357 -47 
 282 359 -59 
 282 371 11 
 282 377 -43 
 282 378 -20 
 282 387 54 
 282 395 -62 
 282 407 -52 
 282 410 -52 
 282 414 -55 
 282 415 74 
 282 421 -28 
 282 422 93 
 282 425 -67 
 282 436 59 
 282 440 -8 
 282 447 -57 
 282 450 14 
 282 452 17 
 282 480 8 
 282 488 -61 
 283 283 -78 
 283 288 -27 
 283 311 49 
 283 325 11 
 283 338 17 
 283 345 -51 
 283 360 -93 
 283 387 -8 
 283 402 -47 
 283 413 35 
 283 416 -77 
 283 420 -58 
 283 425 7 
 283 426 -95 
 283 434 -98 
 283 444 4 
 283 447 -37 
 283 480 36 
 283 481 -20 
 283 484 -4 
 283 490 9 
 284 287 -67 
 284 288 -30 
 284 294 46 
 284 318 -7 
 284 333 -82 
 284 345 5 
 284 347 51 
 284 361 -31 
 284 386 62 
 284 392 34 
 284 424 -51 
 284 464 -19 
 284 472 33 
 284 498 -70 
 285 295 -55 
 285 308 69 
 285 309 62 
 285 327 -59 
 285 339 -11 
 285 341 -19 
 285 344 -8 
 285 346 7 
 285 352 -70 
 285 363 -32 
 285 384 -4 
 285 388 75 
 285 391 -86 
 285 396 12 
 285 398 61 
 285 401 -79 
 285 423 86 
 285 442 56 
 285 444 -32 
 285 456 -30 
 285 458 34 
 285 460 -82 
 285 479 -81 
 285 487 -18 
 285 499 30 
 286 293 62 
 286 296 -54 
 286 300 -81 
 286 314 13 
 286 317 81 
 286 325 -28 
 286 329 -35 
 286 335 68 
 286 346 49 
 286 355 -47 
 286 374 63 
 286 391 63 
 286 401 99 
 286 403 28 
 286 414 97 
 286 438 47 
 286 441 -56 
 286 443 87 
 286 447 -11 
 286 458 -75 
 286 467 60 
 286 478 -56 
 286 481 70 
 286 489 -68 
 286 491 45 
 286 492 -47 
 287 293 -60 
 287 301 43 
 287 324 -72 
 287 329 57 
 287 338 -72 
 287 352 -39 
 287 363 -94 
 287 372 58 
 287 378 75 
 287 385 5 
 287 391 -12 
 287 397 29 
 287 399 41 
 287 410 -81 
 287 411 -28 
 287 446 -20 
 287 455 98 
 287 457 -48 
 287 463 86 
 287 478 -67 
 288 322 -80 
 288 342 71 
 288 343 64 
 288 347 -11 
 288 361 -37 
 288 363 34 
 288 368 68 
 288 371 86 
 288 382 -66 
 288 391 14 
 288 402 -96 
 288 408 11 
 288 412 -21 
 288 423 51 
 288 451 32 
 288 495 68 
 289 298 5 
 289 304 22 
 289 318 37 
 289 330 70 
 289 354 -90 
 289 376 56 
 289 395 63 
 289 396 -53 
 289 404 24 
 289 405 19 
 289 428 -94 
 289 436 -73 
 289 470 99 
 290 304 40 
 290 320 -3 
 290 338 -97 
 290 365 -39 
 290 370 78 
 290 372 -39 
 290 375 52 
 290 377 -49 
 290 410 -30 
 290 419 87 
 290 421 -91 
 290 424 39 
 290 437 -88 
 290 446 48 
 290 450 -76 
 290 466 60 
 290 475 -78 
 290 477 49 
 290 478 100 
 290 491 13 
 291 291 12 
 291 302 -68 
 291 342 62 
 291 345 -97 
 291 368 -63 
 291 386 -89 
 291 391 -26 
 291 394 50 
 291 396 -54 
 291 456 77 
 291 466 23 
 291 478 99 
 291 492 -61 
 291 497 -65 
 292 293 -59 
 292 304 29 
 292 308 78 
 292 311 17 
 292 334 46 
 292 346 74 
 292 375 -64 
 292 379 36 
 292 419 44 
 292 420 -84 
 292 497 -70 
 292 500 -59 
 293 293 -36 
 293 298 25 
 293 302 47 
 293 331 85 
 293 350 99 
 293 362 95 
 293 373 94 
 293 375 15 
 293 377 90 
 293 417 -45 
 293 422 -31 
 293 448 -44 
 293 466 -82 
 293 473 -78 
 293 498 -55 
 294 301 -93 
 294 306 90 
 294 307 -99 
 294 313 -76 
 294 318 66 
 294 322 45 
 294 329 -63 
 294 338 37 
 294 340 29 
 294 345 77 
 294 355 65 
 294 356 -46 
 294 362 95 
 294 371 -59 
 294 376 -95 
 294 379 -29 
 294 382 6 
 294 387 -58 
 294 396 -61 
 294 408 10 
 294 428 -86 
 294 434 9 
 294 449 27 
 294 456 47 
 294 457 -46 
 294 458 94 
 294 476 4 
 294 480 97 
 294 487 99 
 294 494 50 
 295 301 39 
 295 321 -47 
 295 323 -49 
 295 332 -26 
 295 339 -58 
 295 341 20 
 295 346 67 
 295 347 -86 
 295 349 -15 
 295 351 82 
 295 353 90 
 295 355 -75 
 295 356 -16 
 295 369 -74 
 295 372 78 
 295 379 11 
 295 418 -46 
 295 436 -5 
 295 468 -11 
 295 473 84 
 295 485 19 
 295 491 17 
 296 317 99 
 296 319 -95 
 296 345 -23 
 296 355 -39 
 296 367 82 
 296 404 24 
 296 409 47 
 296 441 -48 
 296 442 -57 
 296 447 -83 
 296 461 42 
 296 476 37 
 296 495 98 
 297 303 -10 
 297 306 -97 
 297 312 -62 
 297 314 77 
 297 331 -25 
 297 337 -3 
 297 339 -11 
 297 344 88 
 297 367 -34 
 297 375 56 
 297 376 -6 
 297 378 95 
 297 384 78 
 297 392 97 
 297 394 19 
 297 397 -23 
 297 411 -96 
 297 420 -79 
 297 438 31 
 297 450 80 
 297 458 98 
 297 464 40 
 297 469 79 
 297 470 17 
 297 477 20 
 297 494 -67 
 298 299 -69 
 298 300 -37 
 298 312 42 
 298 317 -61 
 298 328 9 
 298 334 -60 
 298 339 96 
 298 345 -28 
 298 373 30 
 298 376 43 
 298 386 -22 
 298 393 -40 
 298 400 -87 
 298 414 68 
 298 415 24 
 298 422 -95 
 298 428 94 
 298 438 39 
 298 443 -37 
 298 469 -67 
 298 474 -74 
 298 477 15 
 298 483 68 
 298 495 -23 
 299 312 -64 
 299 314 49 
 299 327 -11 
 299 330 -51 
 299 331 37 
 299 334 -74 
 299 346 10 
 299 355 73 
 299 364 85 
 299 378 -87 
 299 384 -27 
 299 387 -83 
 299 403 9 
 299 430 85 
 299 436 -79 
 299 443 20 
 299 463 13 
 299 465 57 
 299 479 82 
 299 480 -49 
 299 486 73 
 300 304 -36 
 300 336 -21 
 300 345 -20 
 300 346 84 
 300 349 -55 
 300 352 65 
 300 362 41 
 300 380 76 
 300 398 23 
 300 491 46 
 301 309 45 
 301 310 -95 
 301 311 -33 
 301 315 -7 
 301 321 47 
 301 322 38 
 301 350 18 
 301 352 -24 
 301 353 79 
 301 359 79 
 301 365 19 
 301 371 -63 
 301 372 18 
 301 383 -72 
 301 408 81 
 301 417 -72 
 301 432 23 
 301 434 -62 
 301 436 -6 
 301 443 -76 
 301 452 -97 
 301 456 -5 
 301 465 46 
 301 473 56 
 301 474 -51 
 301 488 98 
 301 490 75 
 301 497 -83 
 302 315 -50 
 302 361 48 
 302 362 -13 
 302 369 -49 
 302 374 -26 
 302 376 22 
 302 381 46 
 302 387 25 
 302 392 67 
 302 404 73 
 302 407 -1 
 302 413 14 
 302 415 -7 
 302 429 94 
 302 435 40 
 302 448 -45 
 302 459 44 
 303 305 67 
 303 306 60 
 303 326 -58 
 303 333 -82 
 303 337 81 
 303 342 10 
 303 355 -74 
 303 356 -59 
 303 359 -45 
 303 360 -58 
 303 366 80 
 303 377 -93 
 303 392 33 
 303 399 32 
 303 405 -86 
 303 445 -27 
 303 453 64 
 303 457 24 
 303 467 80 
 303 468 34 
 304 311 -39 
 304 313 -34 
 304 314 21 
 304 319 -51 
 304 334 -25 
 304 402 -13 
 304 406 50 
 304 408 -27 
 304 411 -98 
 304 415 -94 
 304 426 51 
 304 435 96 
 304 438 98 
 304 446 -65 
 304 456 74 
 304 460 65 
 304 462 -85 
 304 463 87 
 304 468 -5 
 304 476 -18 
 304 495 -41 
 304 496 -78 
 304 497 12 
 305 311 68 
 305 320 -16 
 305 328 -51 
 305 342 -33 
 305 347 -38 
 305 353 69 
 305 392 -36 
 305 394 -8 
 305 400 76 
 305 402 -62 
 305 411 30 
 305 414 80 
 305 422 -11 
 305 428 29 
 305 440 9 
 305 453 33 
 305 459 -31 
 305 474 25 
 305 482 -60 
 305 498 56 
 306 311 32 
 306 314 26 
 306 316 23 
 306 327 96 
 306 344 62 
 306 347 -71 
 306 349 77 
 306 355 -57 
 306 392 -17 
 306 413 37 
 306 429 -58 
 306 451 96 
 306 462 75 
 306 479 86 
 306 495 9 
 306 499 -11 
 307 313 63 
 307 322 68 
 307 328 72 
 307 377 42 
 307 394 6 
 307 407 7 
 307 412 41 
 307 425 6 
 307 443 54 
 307 445 -59 
 307 459 34 
 307 464 34 
 307 473 17 
 307 490 29 
 307 491 17 
 307 496 11 
 308 322 -31 
 308 326 -44 
 308 329 -10 
 308 341 -83 
 308 346 16 
 308 349 45 
 308 364 14 
 308 372 -23 
 308 374 78 
 308 389 91 
 308 402 -14 
 308 428 -44 
 308 454 25 
 308 469 48 
 308 485 -19 
 309 317 -60 
 309 324 67 
 309 339 69 
 309 343 -77 
 309 367 27 
 309 377 15 
 309 378 29 
 309 381 -29 
 309 415 27 
 309 420 -17 
 309 422 -13 
 309 467 64 
 309 470 36 
 309 473 -53 
 309 481 -70 
 309 489 -41 
 309 491 -5 
 309 493 70 
 309 494 -20 
 310 341 -89 
 310 348 79 
 310 356 2 
 310 377 -17 
 310 380 -64 
 310 383 -74 
 310 387 -12 
 310 406 43 
 310 415 -43 
 310 445 -49 
 310 447 27 
 310 450 59 
 310 457 19 
 310 458 16 
 310 461 26 
 310 484 -81 
 310 487 -93 
 310 491 -44 
 311 327 66 
 311 354 -42 
 311 357 65 
 311 396 51 
 311 403 -47 
 311 404 -44 
 311 407 25 
 311 440 -92 
 311 441 -42 
 311 443 -65 
 311 448 87 
 311 467 48 
 311 470 -96 
 311 471 -19 
 311 477 -93 
 311 485 73 
 311 493 -44 
 311 497 28 
 312 315 67 
 312 331 100 
 312 338 34 
 312 346 -87 
 312 349 -74 
 312 351 85 
 312 365 76 
 312 372 4 
 312 377 85 
 312 387 -24 
 312 447 58 
 312 465 11 
 312 466 59 
 312 473 -31 
 312 477 43 
 312 490 6 
 312 496 8 
 313 314 -94 
 313 316 -95 
 313 319 -58 
 313 329 19 
 313 335 -81 
 313 344 -10 
 313 352 46 
 313 354 -14 
 313 357 -44 
 313 368 -74 
 313 373 -58 
 313 395 -36 
 313 426 -64 
 313 430 31 
 313 434 31 
 313 436 -59 
 314 331 53 
 314 340 67 
 314 343 -7 
 314 354 -87 
 314 359 49 
 314 364 -3 
 314 369 -61 
 314 375 99 
 314 376 11 
 314 388 98 
 314 407 -57 
 314 435 32 
 314 436 -88 
 314 439 -71 
 314 454 -99 
 314 456 86 
 314 475 -29 
 314 477 82 
 314 482 -80 
 314 496 68 
 315 320 -29 
 315 321 -83 
 315 333 33 
 315 334 33 
 315 335 -94 
 315 337 -49 
 315 338 -46 
 315 341 77 
 315 352 -33 
 315 355 -65 
 315 356 75 
 315 359 17 
 315 378 -75 
 315 391 -5 
 315 403 13 
 315 434 -31 
 315 446 71 
 315 447 -29 
 315 458 -79 
 315 462 -48 
 315 468 100 
 315 475 -19 
 315 500 -73 
 316 323 -5 
 316 324 100 
 316 325 -84 
 316 334 -28 
 316 345 57 
 316 376 -40 
 316 391 -88 
 316 401 -84 
 316 420 15 
 316 430 33 
 316 433 -20 
 316 441 87 
 316 443 -60 
 316 455 -63 
 316 495 -61 
 316 498 8 
 316 499 32 
 316 500 -36 
 317 318 100 
 317 333 -2 
 317 334 32 
 317 335 -51 
 317 338 -60 
 317 340 6 
 317 342 -85 
 317 345 4 
 317 357 -40 
 317 364 -66 
 317 368 -50 
 317 412 84 
 317 419 27 
 317 428 -73 
 317 441 -98 
 317 450 -28 
 317 452 -30 
 317 465 55 
 317 473 19 
 317 477 76 
 317 480 -34 
 317 485 -66 
 317 489 4 
 317 496 -24 
 317 500 -32 
 318 327 70 
 318 331 -35 
 318 346 22 
 318 360 -70 
 318 368 -44 
 318 394 28 
 318 405 -52 
 318 407 -10 
 318 418 87 
 318 421 -22 
 318 427 8 
 318 441 15 
 318 470 -87 
 318 473 44 
 318 486 77 
 319 323 86 
 319 325 35 
 319 327 -5 
 319 346 -44 
 319 347 66 
 319 350 9 
 319 362 -47 
 319 365 -20 
 319 388 -66 
 319 393 12 
 319 407 -99 
 319 410 -64 
 319 431 86 
 319 457 62 
 319 464 -22 
 319 465 83 
 319 473 38 
 319 495 93 
 319 496 62 
 320 329 -71 
 320 351 26 
 320 361 12 
 320 372 45 
 320 381 -20 
 320 384 -95 
 320 390 -48 
 320 414 29 
 320 416 -39 
 320 419 -65 
 320 428 -22 
 320 432 58 
 320 437 -93 
 320 456 -85 
 320 480 -42 
 320 486 49 
 320 489 77 
 320 490 93 
 321 333 -99 
 321 335 -21 
 321 338 32 
 321 339 -26 
 321 357 44 
 321 367 79 
 321 378 81 
 321 388 -49 
 321 418 -78 
 321 419 -60 
 321 421 88 
 321 426 -43 
 321 465 40 
 321 477 -58 
 321 498 -94 
 322 340 58 
 322 348 -13 
 322 351 -78 
 322 356 -31 
 322 365 88 
 322 366 -24 
 322 377 -71 
 322 379 -11 
 322 380 -12 
 322 385 88 
 322 402 32 
 322 412 -8 
 322 428 -27 
 322 443 22 
 322 446 23 
 322 458 30 
 322 466 76 
 322 473 -4 
 322 489 70 
 322 498 84 
 323 324 -94 
 323 331 23 
 323 337 15 
 323 340 84 
 323 342 -32 
 323 355 -46 
 323 359 -81 
 323 360 -92 
 323 364 37 
 323 373 40 
 323 393 -28 
 323 396 79 
 323 405 31 
 323 410 -26 
 323 435 -26 
 323 445 38 
 323 447 -25 
 323 459 -21 
 323 495 -76 
 323 498 98 
 324 331 -25 
 324 332 -46 
 324 345 67 
 324 354 10 
 324 357 -23 
 324 364 100 
 324 396 -57 
 324 399 -84 
 324 401 13 
 324 404 82 
 324 411 15 
 324 434 89 
 324 451 63 
 324 482 39 
 324 499 -30 
 325 339 -62 
 325 342 92 
 325 347 -22 
 325 351 26 
 325 353 -57 
 325 369 -36 
 325 374 -96 
 325 379 4 
 325 382 93 
 325 403 28 
 325 412 24 
 325 440 -54 
 325 458 -2 
 325 481 -61 
 325 499 -96 
 326 343 -10 
 326 357 -56 
 326 368 -8 
 326 393 79 
 326 414 -90 
 326 415 18 
 326 424 -36 
 326 460 -51 
 326 462 -99 
 326 471 -18 
 326 484 -68 
 326 494 -5 
 326 497 41 
 327 341 86 
 327 347 -16 
 327 359 -90 
 327 380 -13 
 327 397 37 
 327 401 -13 
 327 423 84 
 327 431 -92 
 327 433 -7 
 327 443 68 
 327 457 -73 
 327 458 38 
 327 475 -69 
 327 483 64 
 327 488 -51 
 328 331 69 
 328 341 94 
 328 350 58 
 328 366 -88 
 328 377 20 
 328 379 -92 
 328 381 6 
 328 386 79 
 328 392 -14 
 328 400 93 
 328 434 43 
 328 454 -55 
 328 462 12 
 328 499 41 
 329 332 95 
 329 336 95 
 329 339 65 
 329 340 -68 
 329 352 31 
 329 360 -91 
